trajID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,dt
0,2.32,0.873571,1.07194,0.552105,0.291899,-1.72107,0.101003,-0.606889,-2.28852,1.94765,0.01
0,2.33,0.87646,1.05462,0.553213,0.285825,-1.74357,0.120475,-0.607865,-2.20945,1.94656,0.01
0,2.34,0.879288,1.03708,0.554515,0.279742,-1.76525,0.139932,-0.608608,-2.12791,1.9448,0.01
0,2.35,0.882055,1.01932,0.556011,0.273654,-1.78612,0.159368,-0.609114,-2.04388,1.94238,0.01
0,2.36,0.884761,1.00136,0.557702,0.267561,-1.80612,0.178777,-0.609381,-1.95734,1.93928,0.01
0,2.37,0.887406,0.983198,0.559587,0.261467,-1.82525,0.198152,-0.609406,-1.86826,1.9355,0.01
0,2.38,0.88999,0.964854,0.561665,0.255374,-1.84348,0.217485,-0.609186,-1.77663,1.93103,0.01
0,2.39,0.892514,0.946332,0.563936,0.249284,-1.86078,0.23677,-0.608718,-1.68241,1.92587,0.01
0,2.4,0.894976,0.927642,0.5664,0.2432,-1.87712,0.256,-0.608,-1.5856,1.92,0.01
0,2.41,0.897378,0.908793,0.569056,0.237125,-1.89248,0.275168,-0.607028,-1.48616,1.91342,0.01
0,2.42,0.899719,0.889795,0.571903,0.23106,-1.90683,0.294266,-0.605801,-1.38408,1.90612,0.01
0,2.43,0.901999,0.87066,0.574941,0.225009,-1.92015,0.313288,-0.604314,-1.27933,1.8981,0.01
0,2.44,0.904219,0.851396,0.578169,0.218975,-1.93241,0.332226,-0.602566,-1.1719,1.88934,0.01
0,2.45,0.906378,0.832015,0.581585,0.212959,-1.94358,0.351072,-0.600552,-1.06175,1.87985,0.01
0,2.46,0.908478,0.812528,0.58519,0.206965,-1.95364,0.36982,-0.598272,-0.948871,1.8696,0.01
0,2.47,0.910518,0.792946,0.588981,0.200995,-1.96255,0.388462,-0.595721,-0.833239,1.8586,0.01
0,2.48,0.912498,0.773281,0.592959,0.195051,-1.97029,0.406989,-0.592898,-0.71483,1.84683,0.01
0,2.49,0.914419,0.753544,0.597121,0.189137,-1.97684,0.425396,-0.589798,-0.593624,1.8343,0.01
0,2.5,0.916281,0.733748,0.601466,0.183256,-1.98216,0.443673,-0.58642,-0.469599,1.82099,0.01
0,2.51,0.918084,0.713905,0.605994,0.17741,-1.98622,0.461813,-0.58276,-0.342732,1.80689,0.01
0,2.52,0.919829,0.694028,0.610702,0.171602,-1.989,0.479808,-0.578816,-0.213002,1.792,0.01
0,2.53,0.921516,0.674129,0.615589,0.165835,-1.99047,0.49765,-0.574585,-0.0803862,1.77631,0.01
0,2.54,0.923146,0.654223,0.620654,0.160111,-1.9906,0.515332,-0.570064,0.0551362,1.75981,0.01
0,2.55,0.924719,0.634322,0.625895,0.154434,-1.98936,0.532844,-0.56525,0.193587,1.7425,0.01
0,2.56,0.926235,0.61444,0.631311,0.148807,-1.98672,0.550179,-0.560141,0.33499,1.72437,0.01
0,2.57,0.927695,0.594592,0.636898,0.143233,-1.98265,0.567328,-0.554733,0.479364,1.7054,0.01
0,2.58,0.9291,0.574792,0.642656,0.137714,-1.97712,0.584284,-0.549024,0.626734,1.6856,0.01
0,2.59,0.93045,0.555055,0.648583,0.132253,-1.9701,0.601037,-0.543011,0.777119,1.66495,0.01
0,2.6,0.931745,0.535395,0.654677,0.126854,-1.96157,0.61758,-0.536691,0.930543,1.64346,0.01
0,2.61,0.932987,0.515829,0.660934,0.12152,-1.95148,0.633904,-0.530062,1.08703,1.6211,0.01
0,2.62,0.934176,0.496371,0.667354,0.116254,-1.93982,0.649999,-0.52312,1.24659,1.59788,0.01
0,2.63,0.935312,0.477038,0.673933,0.111059,-1.92654,0.665858,-0.515863,1.40926,1.57378,0.01
0,2.64,0.936397,0.457846,0.68067,0.105938,-1.91162,0.681472,-0.508288,1.57506,1.5488,0.01
0,2.65,0.937431,0.438811,0.687562,0.100894,-1.89503,0.696831,-0.500392,1.744,1.52293,0.01
0,2.66,0.938415,0.419951,0.694606,0.0959312,-1.87673,0.711928,-0.492172,1.91612,1.49617,0.01
0,2.67,0.93935,0.401282,0.7018,0.0910519,-1.8567,0.726752,-0.483626,2.09142,1.4685,0.01
0,2.68,0.940237,0.382823,0.70914,0.0862597,-1.83489,0.741295,-0.47475,2.26994,1.43992,0.01
0,2.69,0.941076,0.36459,0.716625,0.081558,-1.81129,0.755547,-0.465543,2.45169,1.41042,0.01
0,2.7,0.941868,0.346603,0.72425,0.07695,-1.78585,0.7695,-0.456,2.6367,1.38,0.01
0,2.71,0.942615,0.32888,0.732013,0.0724391,-1.75854,0.783144,-0.44612,2.82499,1.34864,0.01
0,2.72,0.943317,0.311439,0.739912,0.0680287,-1.72934,0.79647,-0.435898,3.01658,1.31635,0.01
0,2.73,0.943976,0.294299,0.747942,0.0637223,-1.6982,0.809468,-0.425334,3.21149,1.2831,0.01
0,2.74,0.944592,0.277481,0.7561,0.0595232,-1.6651,0.822129,-0.414423,3.40975,1.2489,0.01
0,2.75,0.945167,0.261004,0.764383,0.055435,-1.62999,0.834443,-0.403164,3.61137,1.21373,0.01
0,2.76,0.945701,0.244888,0.772788,0.0514611,-1.59286,0.8464,-0.391552,3.81638,1.1776,0.01
0,2.77,0.946196,0.229154,0.78131,0.0476051,-1.55365,0.857991,-0.379586,4.0248,1.14049,0.01
0,2.78,0.946654,0.213822,0.789946,0.0438706,-1.51235,0.869206,-0.367262,4.23666,1.10239,0.01
0,2.79,0.947074,0.198914,0.798693,0.0402611,-1.46891,0.880036,-0.354578,4.45196,1.0633,0.01
0,2.8,0.947459,0.184451,0.807546,0.0367802,-1.4233,0.890469,-0.341531,4.67075,1.02321,0.01
0,2.81,0.94781,0.170455,0.816501,0.0334317,-1.37548,0.900497,-0.328118,4.89303,0.982112,0.01
0,2.82,0.948128,0.156949,0.825554,0.0302191,-1.32543,0.910108,-0.314336,5.11883,0.94,0.01
0,2.83,0.948415,0.143954,0.834702,0.0271462,-1.27309,0.919293,-0.300183,5.34817,0.896865,0.01
0,2.84,0.948672,0.131495,0.843939,0.0242167,-1.21845,0.928042,-0.285655,5.58107,0.852701,0.01
0,2.85,0.9489,0.119593,0.853261,0.0214344,-1.16146,0.936344,-0.27075,5.81756,0.8075,0.01
0,2.86,0.949101,0.108273,0.862664,0.018803,-1.10209,0.944188,-0.255465,6.05766,0.761254,0.01
0,2.87,0.949276,0.0975594,0.872143,0.0163263,-1.0403,0.951565,-0.239797,6.30139,0.713957,0.01
0,2.88,0.949428,0.0874756,0.881694,0.0140083,-0.976048,0.958464,-0.223744,6.54876,0.6656,0.01
0,2.89,0.949557,0.0780467,0.891311,0.0118528,-0.909308,0.964874,-0.207302,6.79981,0.616177,0.01
0,2.9,0.949666,0.0692979,0.90099,0.00986358,-0.84004,0.970784,-0.190469,7.05455,0.565679,0.01
0,2.91,0.949755,0.0612545,0.910725,0.0080447,-0.768205,0.976184,-0.173242,7.31301,0.5141,0.01
0,2.92,0.949827,0.0539425,0.920511,0.00640006,-0.693767,0.981062,-0.155618,7.57521,0.461432,0.01
0,2.93,0.949883,0.047388,0.930344,0.00493367,-0.616688,0.985409,-0.137594,7.84117,0.407668,0.01
0,2.94,0.949926,0.0416176,0.940218,0.00364952,-0.536931,0.989212,-0.119168,8.11091,0.3528,0.01
0,2.95,0.949957,0.0366584,0.950127,0.00255166,-0.454457,0.992461,-0.100336,8.38446,0.296821,0.01
0,2.96,0.949978,0.0325377,0.960065,0.00164415,-0.369229,0.995145,-0.0810967,8.66183,0.239723,0.01
0,2.97,0.949991,0.0292831,0.970028,0.000931095,-0.281208,0.997252,-0.061446,8.94304,0.1815,0.01
0,2.98,0.949997,0.0269229,0.980008,0.000416611,-0.190355,0.998771,-0.0413815,9.22813,0.122143,0.01
0,2.99,0.95,0.0254856,0.990001,0.000104853,-0.0966323,0.999691,-0.0209005,9.51711,0.0616457,0.01
0,3,0.95,0.025,1,0,-1.84741E-13,1,-4.44089E-14,9.81,1.20792E-13,0.01
1,0,0,0,2,0,0,0,0,0,0,0.01
1,0.01,3.68521E-07,1.60569E-06,2,0.000110372,0.000480631,-0.000237151,0.0220005,0.0956956,-0.0472568,0.01
1,0.02,2.93341E-06,1.27595E-05,1.99999,0.000438538,0.00190534,-0.000941678,0.0435595,0.188819,-0.0934763,0.01
1,0.03,9.8506E-06,4.2774E-05,1.99998,0.0009801,0.00424851,-0.00210324,0.06468,0.279392,-0.138666,0.01
1,0.04,2.32322E-05,0.000100707,1.99995,0.00173069,0.00748475,-0.00371159,0.0853649,0.367436,-0.182833,0.01
1,0.05,4.51466E-05,0.000195362,1.9999,0.00268596,0.0115889,-0.00575652,0.105617,0.452973,-0.225985,0.01
1,0.06,7.76192E-05,0.000335294,1.99983,0.0038416,0.0165359,-0.00822792,0.12544,0.536025,-0.268128,0.01
1,0.07,0.000122632,0.000528808,1.99974,0.00519333,0.0223012,-0.0111157,0.144836,0.616612,-0.309271,0.01
1,0.08,0.000182125,0.000783963,1.99961,0.00673691,0.02886,-0.01441,0.163808,0.694758,-0.349419,0.01
1,0.09,0.000257996,0.00110857,1.99945,0.0084681,0.0361883,-0.0181008,0.18236,0.770483,-0.388582,0.01
1,0.1,0.000352099,0.00151021,1.99925,0.0103827,0.0442617,-0.0221784,0.200494,0.843809,-0.426765,0.01
1,0.11,0.000466248,0.00199621,1.999,0.0124766,0.0530565,-0.0266329,0.218213,0.914757,-0.463977,0.01
1,0.12,0.000602214,0.00257367,1.99871,0.0147456,0.062549,-0.0314547,0.23552,0.98335,-0.500224,0.01
1,0.13,0.00076173,0.00324944,1.99837,0.0171856,0.0727157,-0.0366342,0.252418,1.04961,-0.535514,0.01
1,0.14,0.000946484,0.00403015,1.99798,0.0197926,0.0835335,-0.0421618,0.268911,1.11356,-0.569853,0.01
1,0.15,0.00115812,0.0049222,1.99753,0.0225625,0.0949792,-0.0480281,0.285,1.17521,-0.60325,0.01
1,0.16,0.00139826,0.00593175,1.99702,0.0254913,0.10703,-0.0542237,0.300689,1.2346,-0.635711,0.01
1,0.17,0.00166847,0.00706475,1.99644,0.028575,0.119664,-0.0607393,0.315982,1.29174,-0.667244,0.01
1,0.18,0.00197027,0.0083269,1.9958,0.0318096,0.132858,-0.0675655,0.33088,1.34665,-0.697856,0.01
1,0.19,0.00230515,0.00972369,1.99509,0.0351913,0.146589,-0.0746933,0.345387,1.39936,-0.727554,0.01
1,0.2,0.00267457,0.0112604,1.99431,0.038716,0.160838,-0.0821136,0.359506,1.44989,-0.756346,0.01
1,0.21,0.00307993,0.0129421,1.99345,0.0423801,0.17558,-0.0898172,0.37324,1.49826,-0.784238,0.01
1,0.22,0.00352262,0.0147736,1.99251,0.0461796,0.190796,-0.0977954,0.386592,1.54449,-0.811238,0.01
1,0.23,0.00400396,0.0167595,1.99149,0.0501107,0.206463,-0.106039,0.399564,1.5886,-0.837354,0.01
1,0.24,0.00452526,0.0189043,1.99039,0.0541696,0.222561,-0.11454,0.41216,1.63061,-0.862592,0.01
1,0.25,0.00508777,0.0212121,1.9892,0.0583526,0.239068,-0.123288,0.424383,1.67055,-0.88696,0.01
1,0.26,0.00569271,0.0236869,1.98792,0.062656,0.255965,-0.132276,0.436235,1.70844,-0.910465,0.01
1,0.27,0.00634128,0.0263326,1.98655,0.0670761,0.27323,-0.141494,0.44772,1.7443,-0.933114,0.01
1,0.28,0.00703461,0.0291527,1.98509,0.0716092,0.290844,-0.150935,0.45884,1.77814,-0.954915,0.01
1,0.29,0.00777383,0.0321506,1.98353,0.0762517,0.308786,-0.16059,0.4696,1.81001,-0.975874,0.01
1,0.3,0.00856,0.0353295,1.98188,0.081,0.327038,-0.17045,0.48,1.8399,-0.996,0.01
1,0.31,0.00939417,0.0386923,1.98012,0.0858505,0.345578,-0.180507,0.490045,1.86785,-1.0153,0.01
1,0.32,0.0102773,0.0422419,1.97827,0.0907997,0.364388,-0.190753,0.499737,1.89388,-1.03378,0.01
1,0.33,0.0112105,0.0459809,1.97631,0.0958441,0.383449,-0.20118,0.50908,1.91801,-1.05145,0.01
1,0.34,0.0121945,0.0499117,1.97424,0.10098,0.402742,-0.211779,0.518076,1.94025,-1.06831,0.01
1,0.35,0.0132304,0.0540364,1.97207,0.106204,0.422248,-0.222544,0.526728,1.96064,-1.08437,0.01
1,0.36,0.0143189,0.0583573,1.96979,0.111514,0.441949,-0.233464,0.53504,1.9792,-1.09965,0.01
1,0.37,0.0154609,0.062876,1.9674,0.116904,0.461826,-0.244534,0.543014,1.99594,-1.11414,0.01
1,0.38,0.0166572,0.0675943,1.9649,0.122373,0.481861,-0.255745,0.550653,2.01088,-1.12786,0.01
1,0.39,0.0179086,0.0725137,1.96229,0.127916,0.502038,-0.267088,0.55796,2.02406,-1.1408,0.01
1,0.4,0.0192158,0.0776355,1.95956,0.133531,0.522337,-0.278558,0.564938,2.03549,-1.15299,0.01
1,0.41,0.0205795,0.0829608,1.95671,0.139214,0.542742,-0.290146,0.571591,2.04519,-1.16442,0.01
1,0.42,0.0220003,0.0884906,1.95376,0.144962,0.563235,-0.301844,0.57792,2.05318,-1.1751,0.01
1,0.43,0.0234789,0.0942257,1.95068,0.150771,0.5838,-0.313645,0.583929,2.05949,-1.18505,0.01
1,0.44,0.0250159,0.100167,1.94748,0.156639,0.604419,-0.325542,0.589622,2.06413,-1.19426,0.01
1,0.45,0.0266119,0.106314,1.94417,0.162563,0.625077,-0.337528,0.595,2.06714,-1.20275,0.01
1,0.46,0.0282673,0.112668,1.94073,0.168538,0.645756,-0.349595,0.600067,2.06852,-1.21052,0.01
1,0.47,0.0299828,0.119229,1.93717,0.174563,0.666442,-0.361736,0.604826,2.06831,-1.21758,0.01
1,0.48,0.0317587,0.125997,1.9335,0.180634,0.687117,-0.373944,0.60928,2.06652,-1.22394,0.01
1,0.49,0.0335956,0.132972,1.9297,0.186747,0.707767,-0.386213,0.613432,2.06318,-1.2296,0.01
1,0.5,0.0354938,0.140152,1.92577,0.192901,0.728376,-0.398534,0.617284,2.0583,-1.23457,0.01
1,0.51,0.0374538,0.147539,1.92172,0.199092,0.748928,-0.410902,0.62084,2.05192,-1.23886,0.01
1,0.52,0.0394758,0.155131,1.91755,0.205317,0.769409,-0.423309,0.624103,2.04404,-1.24247,0.01
1,0.53,0.0415602,0.162927,1.91326,0.211573,0.789804,-0.435749,0.627075,2.03469,-1.24542,0.01
1,0.54,0.0437073,0.170926,1.90884,0.217858,0.810098,-0.448215,0.62976,2.0239,-1.24771,0.01
1,0.55,0.0459174,0.179128,1.90429,0.224167,0.830277,-0.460701,0.63216,2.01169,-1.24935,0.01
1,0.56,0.0481908,0.187532,1.89962,0.2305,0.850327,-0.4732,0.63428,1.99807,-1.25034,0.01
1,0.57,0.0505275,0.196135,1.89483,0.236852,0.870234,-0.485706,0.63612,1.98307,-1.25069,0.01
1,0.58,0.0529279,0.204936,1.88991,0.243221,0.889984,-0.498212,0.637685,1.96671,-1.25042,0.01
1,0.59,0.055392,0.213934,1.88487,0.249605,0.909564,-0.510712,0.638977,1.94901,-1.24952,0.01
1,0.6,0.05792,0.223126,1.8797,0.256,0.92896,-0.5232,0.64,1.93,-1.248,0.01
1,0.61,0.060512,0.232512,1.8744,0.262404,0.94816,-0.53567,0.640756,1.90969,-1.24587,0.01
1,0.62,0.0631681,0.242089,1.86898,0.268814,0.96715,-0.548115,0.641248,1.88811,-1.24315,0.01
1,0.63,0.0658883,0.251854,1.86344,0.275228,0.985918,-0.560531,0.64148,1.86528,-1.23983,0.01
1,0.64,0.0686727,0.261806,1.85777,0.281643,1.00445,-0.57291,0.641454,1.84122,-1.23592,0.01
1,0.65,0.0715212,0.271943,1.85198,0.288056,1.02274,-0.585247,0.641173,1.81595,-1.23143,0.01
1,0.66,0.0744338,0.28226,1.84607,0.294466,1.04077,-0.597537,0.64064,1.78949,-1.22637,0.01
1,0.67,0.0774105,0.292757,1.84003,0.300868,1.05852,-0.609773,0.639858,1.76187,-1.22074,0.01
1,0.68,0.0804511,0.30343,1.83387,0.307262,1.076,-0.62195,0.638831,1.7331,-1.21456,0.01
1,0.69,0.0835557,0.314276,1.82759,0.313644,1.09318,-0.634062,0.63756,1.70322,-1.20782,0.01
1,0.7,0.086724,0.325293,1.82119,0.320012,1.11006,-0.646104,0.636049,1.67223,-1.20054,0.01
1,0.71,0.0899558,0.336476,1.81467,0.326364,1.12662,-0.658071,0.634302,1.64017,-1.19273,0.01
1,0.72,0.0932512,0.347824,1.80803,0.332698,1.14286,-0.669957,0.63232,1.60705,-1.18438,0.01
1,0.73,0.0966097,0.359332,1.80127,0.33901,1.15876,-0.681757,0.630107,1.57289,-1.17552,0.01
1,0.74,0.100031,0.370998,1.7944,0.345299,1.17431,-0.693466,0.627666,1.53772,-1.16614,0.01
1,0.75,0.103516,0.382817,1.7874,0.351563,1.18951,-0.705078,0.625,1.50156,-1.15625,0.01
1,0.76,0.107062,0.394787,1.78029,0.357798,1.20434,-0.716589,0.622112,1.46443,-1.14586,0.01
1,0.77,0.110671,0.406903,1.77307,0.364004,1.2188,-0.727994,0.619004,1.42635,-1.13498,0.01
1,0.78,0.114342,0.419162,1.76573,0.370178,1.23287,-0.739287,0.61568,1.38735,-1.12362,0.01
1,0.79,0.118075,0.431559,1.75829,0.376317,1.24654,-0.750464,0.612143,1.34744,-1.11177,0.01
1,0.8,0.121869,0.444091,1.75073,0.38242,1.25981,-0.761521,0.608395,1.30665,-1.09946,0.01
1,0.81,0.125723,0.456754,1.74306,0.388484,1.27267,-0.772452,0.60444,1.26499,-1.08668,0.01
1,0.82,0.129638,0.469543,1.73528,0.394508,1.28511,-0.783253,0.60028,1.2225,-1.07344,0.01
1,0.83,0.133613,0.482455,1.72739,0.400489,1.29712,-0.793919,0.59592,1.17918,-1.05976,0.01
1,0.84,0.137648,0.495484,1.7194,0.406426,1.30869,-0.804447,0.59136,1.13508,-1.04563,0.01
1,0.85,0.141742,0.508627,1.7113,0.412316,1.31982,-0.814831,0.586605,1.09019,-1.03107,0.01
1,0.86,0.145894,0.521879,1.7031,0.418157,1.33049,-0.825067,0.581657,1.04455,-1.01608,0.01
1,0.87,0.150105,0.535235,1.6948,0.423948,1.34071,-0.835151,0.57652,0.998183,-1.00067,0.01
1,0.88,0.154373,0.548691,1.6864,0.429687,1.35045,-0.845079,0.571196,0.951103,-0.984853,0.01
1,0.89,0.158698,0.562243,1.6779,0.435371,1.35973,-0.854847,0.565688,0.903335,-0.968625,0.01
1,0.9,0.16308,0.575884,1.6693,0.441,1.36852,-0.86445,0.56,0.8549,-0.952,0.01
1,0.91,0.167518,0.589611,1.66061,0.446571,1.37682,-0.873885,0.554134,0.80582,-0.934983,0.01
1,0.92,0.172011,0.603419,1.65183,0.452082,1.38463,-0.883148,0.548093,0.756116,-0.917583,0.01
1,0.93,0.176559,0.617302,1.64295,0.457532,1.39194,-0.892236,0.54188,0.705811,-0.899806,0.01
1,0.94,0.181162,0.631256,1.63398,0.462919,1.39875,-0.901143,0.535498,0.654926,-0.88166,0.01
1,0.95,0.185818,0.645276,1.62493,0.468242,1.40504,-0.909868,0.528951,0.603482,-0.863151,0.01
1,0.96,0.190526,0.659355,1.61579,0.473498,1.41081,-0.918405,0.52224,0.551501,-0.844288,0.01
1,0.97,0.195287,0.67349,1.60656,0.478686,1.41607,-0.926752,0.515369,0.499005,-0.825077,0.01
1,0.98,0.2001,0.687675,1.59725,0.483804,1.42079,-0.934906,0.508342,0.446015,-0.805526,0.01
1,0.99,0.204963,0.701904,1.58786,0.488852,1.42499,-0.942862,0.50116,0.392554,-0.785642,0.01
1,1,0.209877,0.716173,1.5784,0.493827,1.42864,-0.950617,0.493827,0.338642,-0.765432,0.01
1,1.01,0.214839,0.730475,1.56885,0.498728,1.43176,-0.958169,0.486346,0.284302,-0.744904,0.01
1,1.02,0.219851,0.744806,1.55923,0.503554,1.43433,-0.965514,0.47872,0.229554,-0.724064,0.01
1,1.03,0.22491,0.75916,1.54954,0.508302,1.43635,-0.972649,0.470952,0.174422,-0.70292,0.01
1,1.04,0.230017,0.773531,1.53978,0.512972,1.43781,-0.979572,0.463044,0.118926,-0.68148,0.01
1,1.05,0.235169,0.787914,1.52995,0.517563,1.43872,-0.986278,0.455,0.0630875,-0.65975,0.01
1,1.06,0.240368,0.802304,1.52006,0.522072,1.43907,-0.992766,0.446823,0.006929,-0.637738,0.01
1,1.07,0.245611,0.816694,1.5101,0.526499,1.43886,-0.999032,0.438515,-0.0495282,-0.615451,0.01
1,1.08,0.250897,0.831079,1.50008,0.530842,1.43808,-1.00507,0.43008,-0.106262,-0.592896,0.01
1,1.09,0.256227,0.845454,1.49,0.5351,1.43674,-1.01089,0.42152,-0.163252,-0.570081,0.01
1,1.1,0.261599,0.859812,1.47986,0.539272,1.43482,-1.01647,0.41284,-0.220475,-0.547012,0.01
1,1.11,0.267012,0.874148,1.46967,0.543356,1.43233,-1.02183,0.40404,-0.277911,-0.523698,0.01
1,1.12,0.272466,0.888457,1.45942,0.547352,1.42926,-1.02695,0.395125,-0.335537,-0.500145,0.01
1,1.13,0.277959,0.902731,1.44913,0.551258,1.42561,-1.03183,0.386097,-0.393331,-0.476361,0.01
1,1.14,0.283491,0.916967,1.43879,0.555074,1.42139,-1.03647,0.37696,-0.451273,-0.452352,0.01
1,1.15,0.28906,0.931157,1.4284,0.558797,1.41659,-1.04088,0.367716,-0.50934,-0.428127,0.01
1,1.16,0.294666,0.945297,1.41797,0.562428,1.4112,-1.04504,0.358368,-0.567511,-0.403691,0.01
1,1.17,0.300308,0.95938,1.4075,0.565964,1.40524,-1.04895,0.34892,-0.625764,-0.379054,0.01
1,1.18,0.305985,0.9734,1.39699,0.569406,1.39869,-1.05262,0.339374,-0.684078,-0.354221,0.01
1,1.19,0.311696,0.987351,1.38645,0.572751,1.39156,-1.05603,0.329733,-0.74243,-0.329201,0.01
1,1.2,0.31744,1.00123,1.37587,0.576,1.38384,-1.0592,0.32,-0.8008,-0.304,0.01
1,1.21,0.323216,1.01503,1.36527,0.579151,1.37554,-1.06211,0.310178,-0.859165,-0.278626,0.01
1,1.22,0.329023,1.02874,1.35463,0.582203,1.36666,-1.06477,0.300271,-0.917504,-0.253085,0.01
1,1.23,0.33486,1.04236,1.34397,0.585156,1.35719,-1.06717,0.29028,-0.975796,-0.227386,0.01
1,1.24,0.340725,1.05588,1.33329,0.588009,1.34714,-1.06932,0.280209,-1.03402,-0.201535,0.01
1,1.25,0.346619,1.0693,1.32259,0.59076,1.33651,-1.0712,0.270062,-1.09215,-0.17554,0.01
1,1.26,0.35254,1.08261,1.31186,0.59341,1.3253,-1.07283,0.25984,-1.15017,-0.149408,0.01
1,1.27,0.358487,1.0958,1.30113,0.595957,1.31351,-1.07419,0.249547,-1.20805,-0.123146,0.01
1,1.28,0.364459,1.10888,1.29038,0.5984,1.30114,-1.07529,0.239186,-1.26578,-0.0967617,0.01
1,1.29,0.370455,1.12182,1.27962,0.60074,1.28819,-1.07613,0.22876,-1.32333,-0.070262,0.01
1,1.3,0.376474,1.13464,1.26886,0.602975,1.27467,-1.0767,0.218272,-1.38068,-0.0436543,0.01
1,1.31,0.382514,1.14731,1.25809,0.605105,1.26058,-1.077,0.207724,-1.43781,-0.0169459,0.01
1,1.32,0.388575,1.15985,1.24732,0.60713,1.24592,-1.07704,0.19712,-1.4947,0.009856,0.01
1,1.33,0.394656,1.17223,1.23655,0.609048,1.23069,-1.0768,0.186463,-1.55132,0.0367441,0.01
1,1.34,0.400756,1.18446,1.22579,0.610859,1.21489,-1.0763,0.175755,-1.60766,0.0637112,0.01
1,1.35,0.406873,1.19653,1.21503,0.612563,1.19853,-1.07553,0.165,-1.66369,0.09075,0.01
1,1.36,0.413007,1.20843,1.20428,0.614159,1.18162,-1.07449,0.1542,-1.71939,0.117853,0.01
1,1.37,0.419156,1.22016,1.19354,0.615646,1.16415,-1.07317,0.14336,-1.77474,0.145014,0.01
1,1.38,0.425319,1.23171,1.18281,0.617026,1.14613,-1.07158,0.13248,-1.82971,0.172224,0.01
1,1.39,0.431496,1.24308,1.17211,0.618296,1.12755,-1.06973,0.121565,-1.8843,0.199477,0.01
1,1.4,0.437685,1.25426,1.16142,0.619457,1.10844,-1.0676,0.110617,-1.93846,0.226765,0.01
1,1.41,0.443885,1.26525,1.15076,0.620508,1.08879,-1.06519,0.09964,-1.99219,0.254082,0.01
1,1.42,0.450095,1.27603,1.14012,0.62145,1.0686,-1.06251,0.088636,-2.04546,0.281419,0.01
1,1.43,0.456313,1.28662,1.12951,0.622281,1.04788,-1.05956,0.0776084,-2.09825,0.308771,0.01
1,1.44,0.46254,1.29699,1.11893,0.623002,1.02663,-1.05634,0.06656,-2.15054,0.336128,0.01
1,1.45,0.468773,1.30715,1.10838,0.623612,1.00487,-1.05284,0.0554938,-2.2023,0.363485,0.01
1,1.46,0.475012,1.31708,1.09787,0.624111,0.98259,-1.04907,0.0444128,-2.25352,0.390833,0.01
1,1.47,0.481255,1.3268,1.0874,0.6245,0.959802,-1.04502,0.03332,-2.30417,0.418166,0.01
1,1.48,0.487501,1.33628,1.07697,0.624778,0.936509,-1.04071,0.0222183,-2.35423,0.445476,0.01
1,1.49,0.49375,1.34553,1.06659,0.624944,0.912719,-1.03611,0.0111106,-2.40368,0.472757,0.01
1,1.5,0.5,1.35453,1.05625,0.625,0.888437,-1.03125,-1.55431E-15,-2.4525,0.5,0.01
1,1.51,0.50625,1.36329,1.04596,0.624944,0.863671,-1.02611,-0.0111106,-2.50066,0.527199,0.01
1,1.52,0.512499,1.3718,1.03573,0.624778,0.838426,-1.02071,-0.0222183,-2.54815,0.554346,0.01
1,1.53,0.518745,1.38006,1.02555,0.6245,0.81271,-1.01503,-0.03332,-2.59494,0.581434,0.01
1,1.54,0.524988,1.38806,1.01543,0.624111,0.78653,-1.00908,-0.0444128,-2.64101,0.608456,0.01
1,1.55,0.531227,1.39579,1.00537,0.623612,0.759893,-1.00286,-0.0554938,-2.68635,0.635404,0.01
1,1.56,0.53746,1.40325,0.995373,0.623002,0.732806,-0.99637,-0.06656,-2.73092,0.662272,0.01
1,1.57,0.543687,1.41044,0.985443,0.622281,0.705277,-0.989613,-0.0776084,-2.7747,0.689052,0.01
1,1.58,0.549905,1.41736,0.975581,0.62145,0.677314,-0.982589,-0.088636,-2.81768,0.715736,0.01
1,1.59,0.556115,1.42399,0.965792,0.620508,0.648926,-0.975299,-0.09964,-2.85983,0.742318,0.01
1,1.6,0.562315,1.43033,0.956076,0.619457,0.62012,-0.967743,-0.110617,-2.90114,0.76879,0.01
1,1.61,0.568504,1.43639,0.946438,0.618296,0.590906,-0.959923,-0.121565,-2.94157,0.795145,0.01
1,1.62,0.574681,1.44215,0.936879,0.617026,0.561292,-0.951841,-0.13248,-2.98111,0.821376,0.01
1,1.63,0.580844,1.44761,0.927402,0.615646,0.531287,-0.943496,-0.14336,-3.01974,0.847475,0.01
1,1.64,0.586993,1.45277,0.91801,0.614159,0.5009,-0.934892,-0.1542,-3.05743,0.873436,0.01
1,1.65,0.593127,1.45763,0.908705,0.612563,0.470142,-0.926028,-0.165,-3.09416,0.89925,0.01
1,1.66,0.599244,1.46218,0.89949,0.610859,0.43902,-0.916907,-0.175755,-3.12992,0.924911,0.01
1,1.67,0.605344,1.46641,0.890367,0.609048,0.407547,-0.90753,-0.186463,-3.16467,0.950411,0.01
1,1.68,0.611425,1.47033,0.88134,0.60713,0.37573,-0.8979,-0.19712,-3.19841,0.975744,0.01
1,1.69,0.617486,1.47392,0.87241,0.605105,0.343582,-0.888016,-0.207724,-3.2311,1.0009,0.01
1,1.7,0.623526,1.4772,0.863581,0.602975,0.311112,-0.877882,-0.218272,-3.26272,1.02588,0.01
